dataset,file,param,instance,status,status_detail,return_code,timed_out,wall_time_seconds,reported_makespan,computed_makespan,exact_reference_makespan,best_known_makespan,heuristic_makespan,upper_bound,lower_bound,gap_to_best_known_pct,gap_to_lower_bound_pct,quality_vs_best_known_pct,quality_vs_exact_reference_pct,matched_exact_reference,matched_best_known,precedence_ok,resources_ok,stdout_line_count
j30,datasets/psplib/j30/instances/j301_1.sm,1,1,ok,,0,False,3.004974,43,43,43,43,43,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_2.sm,1,2,ok,,0,False,3.005178,48,48,47,47,47,,,2.12766,,97.916667,97.916667,False,False,True,True,30
j30,datasets/psplib/j30/instances/j301_3.sm,1,3,ok,,0,False,3.004133,47,47,47,47,47,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_4.sm,1,4,ok,,0,False,3.004942,62,62,62,62,62,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_5.sm,1,5,ok,,0,False,3.005102,39,39,39,39,39,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_6.sm,1,6,ok,,0,False,3.007085,48,48,48,48,48,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_7.sm,1,7,ok,,0,False,3.005909,60,60,60,60,60,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_8.sm,1,8,ok,,0,False,3.005462,53,53,53,53,53,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_9.sm,1,9,ok,,0,False,3.006138,49,49,49,49,49,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j301_10.sm,1,10,ok,,0,False,3.005626,45,45,45,45,45,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_1.sm,2,1,ok,,0,False,3.005773,38,38,38,38,38,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_2.sm,2,2,ok,,0,False,3.005879,51,51,51,51,51,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_3.sm,2,3,ok,,0,False,3.005773,43,43,43,43,43,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_4.sm,2,4,ok,,0,False,3.005533,43,43,43,43,43,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_5.sm,2,5,ok,,0,False,3.005607,51,51,51,51,51,,,0.0,,100.0,100.0,True,True,True,True,30
j30,datasets/psplib/j30/instances/j302_6.sm,2,6,ok,,0,False,3.005435,47,47,47,47,47,,,0.0,,100.0,100.0,True,True,True,True,30
